Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
1597,0.0,0,0,0.0,35495.867,86.368996,0.0,56.232895,90.2987,0.0,2.7817674,0.0,0.0,13081544.0,5112.5566,528498.7,2778014.5,0.0,0.0,0.0,1159224.0,1699121.0,0.0,9634.342,0.0,0.0,781914.9,1354461.5,234174.08,0,0,0,0,0,0,20985.748,1958.9087,1.7036982,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.39948338,0.6703834,11.500351,0.0,310.57916,0.0027490377,0.0005280965,0.001113161,0.0,0.0011261881,0.0008536462,33.554363,0.0,0.0,11547.384,4320.2197,341.49326,0.0,23.280363,0.0,0.0,155513.33,0.0,0.0,0.0,1452480.5,0.0
1642,0.0,0,0,0.0,33476.082,71.33061,0.0,53.50615,88.48939,0.0,1.8912748,0.0,0.0,12186246.0,188606.92,325129.03,1911551.9,0.0,0.0,0.0,959946.4,715879.44,0.0,33135.355,0.0,0.0,680348.7,1044119.4,127549.02,0,0,0,0,0,0,198438.11,5995.7236,1.5240678,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.4243288,0.0,13.694253,0.0,366.2267,0.0027640944,0.0,0.00019638473,0.0,0.00070454704,0.0009866231,34.790844,0.0,0.0,16117.797,4651.6694,335.3634,0.0,26.337374,0.0,0.0,151719.67,0.0,0.0,0.0,153902.83,0.0
567,20485756.0,0,0,35626.02,148289.98,0.0,0.0,45.041958,45.85169,0.0,0.0,0.0,0.0,16903144.0,130393.22,5230827.0,3205785.8,3937524.0,1385046.8,15314938.0,6506420.5,2109193.0,8215418.5,2695967.5,14131320.0,5892128.0,5626852.0,12110764.0,2228691.2,0,0,0,0,805,0,0.0,56184.67,14.576619,0.0,28.960423,0.0,0.0,0,0,0,1,0,0,0,0,0.41617668,85.67279,7.8919396,0.0,908.8697,0.0,0.0,0.0,0.0039976677,0.0096612405,0.0,0.0,0.0,0.0,52705.094,17863.955,200.71013,0.0,28.996574,1361797.2,1161282.0,2225857.5,508824.94,1987015.5,2753031.2,3850423.2,2071173.6
12764,2364530.8,0,0,0.0,61893.312,25.701319,0.0,21.78391,44.591846,0.0,6.705987,0.0,46.492714,5608503.0,67189.2,96898.83,0.0,3421220.0,0.0,784034.06,0.0,640720.3,3063332.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42536.152,16530.873,2.281615,0.0,3.628149,0.0,0.0,0,0,0,0,0,0,0,0,0.64875984,0.0,0.0,102.47772,435.60706,0.0022270721,0.0,0.0,0.0018373039,0.00395842,0.0038345745,21.634586,0.0,0.0,56997.516,6600.5586,155.93005,0.0,26.430717,0.0,85763.74,147525.7,0.0,2431738.0,0.0,4543670.5,4229382.0
1661,6123287.0,0,5,0.0,38810.414,137.26863,0.0,56.20305,100.72295,0.0,3.9270306,0.0,0.0,12693092.0,0.0,1014742.0,4829556.5,5560057.5,0.0,3897765.5,2058667.0,4350681.5,5973095.5,0.0,236609.08,0.0,913854.75,1494812.6,263396.12,0,0,0,0,0,0,17137.557,0.0,0.38446882,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.34716108,17.390253,13.856579,0.0,345.20056,0.0021417297,0.0010886126,0.00095002976,0.0,0.0011814372,0.0007372525,29.15868,0.0,0.0,8959.327,4244.545,292.7966,0.0,23.807379,0.0,0.0,152311.64,18961.695,5132235.0,0.0,9041127.0,6181432.0
2409,53318990.0,0,17,0.0,57149.727,323.7731,0.0,97.59902,167.81717,1988.5709,6.315135,776.5681,770.1821,10384589.0,1967.9028,3203879.2,14003620.0,53054580.0,0.0,55106576.0,7122093.0,16375320.0,52835732.0,397741.84,0.0,0.0,146965.89,0.0,326423.0,0,0,0,0,25,0,10801.114,0.0,0.0,2048.7073,401.7591,698.1356,0.0,0,0,0,0,0,0,0,0,0.44607025,475.77975,29.93091,889.1924,425.00958,0.0,0.0018865089,0.002864406,0.0,0.0,0.0,20.008682,0.0,0.0,40108.57,5339.9805,24.177578,0.0,27.802536,0.0,0.0,210362.39,0.0,53133092.0,467711.7,56873010.0,56025140.0
11718,2511086.5,0,0,0.0,61200.867,35.462326,0.0,23.380972,48.799282,0.0,6.5566516,0.0,37.459442,5728797.5,65595.266,117730.47,9373.614,3417912.2,0.0,692706.5,0.0,682037.75,2981019.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42030.78,16609.725,2.314514,0.0,2.7995539,0.0,0.0,0,0,0,0,0,0,0,0,0.6557942,0.0,0.0,101.72032,430.61914,0.0023907304,0.0,0.0,0.0017935558,0.003831608,0.003897645,22.378117,0.0,0.0,55947.75,6706.6,160.33986,0.0,26.122728,0.0,86252.15,138711.11,0.0,2440907.5,0.0,4452769.5,4053935.0
1978,30500498.0,0,0,0.0,75496.586,242.06383,0.0,86.99295,106.95528,829.3869,4.279313,282.44275,465.29794,5654077.0,31944.89,2313332.0,8371411.5,28784584.0,0.0,27749094.0,1860520.4,7597742.5,27825010.0,0.0,0.0,0.0,199358.78,2191952.5,143063.34,0,0,0,0,58,0,26752.213,0.0,0.0,1119.9574,286.6564,515.0929,635152.1,0,0,0,0,0,0,0,0,0.879636,320.50156,0.0,358.78732,131.05406,0.0,0.0001511001,0.0,0.0035902306,0.0,0.0035914201,3.382872,0.0,0.0,130470.11,6837.8633,287.91876,6.41395,24.08127,0.0,0.0,41182.996,0.0,14287663.0,18771506.0,24386398.0,1929083.1
11627,2486271.5,0,0,0.0,60085.0,36.17688,0.0,24.701916,48.885315,0.0,6.4945903,0.0,44.53657,5784384.0,66596.77,72618.43,0.0,3465937.5,0.0,793274.75,0.0,696648.9,2974486.0,0.0,0.0,10723.891,0.0,0.0,0.0,0,0,0,0,0,0,42182.895,17093.377,2.3320096,0.0,2.185608,0.0,0.0,0,0,0,0,0,0,0,0,0.6483369,0.0,0.0,102.94943,458.15497,0.0023579793,0.0,0.0,0.001960038,0.0039731874,0.0039746608,22.710264,0.0,0.0,57214.3,6863.04,179.30452,0.0,26.249002,0.0,89986.35,141985.06,0.0,2391810.0,0.0,4400010.0,4202802.5
1568,1677400.9,0,1,0.0,36397.438,110.48625,0.0,55.875523,95.14422,0.0,3.2000284,0.0,0.0,13177755.0,0.0,747616.0,3699117.2,1041159.44,0.0,0.0,1486014.5,2874333.0,1402844.6,0.0,205528.45,0.0,923857.25,1590526.6,235686.6,0,0,0,0,0,0,16506.266,309.83286,1.1563352,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.37807944,3.744928,11.493673,0.0,304.55246,0.0026802747,0.0009665953,0.0011534411,0.0,0.0012617621,0.0006746327,31.657179,0.0,0.0,7611.6606,4204.3164,338.96014,0.0,23.385664,0.0,0.0,166450.23,6398.418,796427.1,0.0,4008454.5,1617524.2
1272,35768856.0,0,0,0.0,19857.164,215.64171,0.0,45.040615,110.864494,2007.6871,4.825745,622.6421,815.83234,0.0,33382.51,3365790.8,9452084.0,35037456.0,0.0,34311430.0,7023670.5,15159432.0,36910740.0,395579.9,34504760.0,4012123.2,14397154.0,36567276.0,0.0,0,0,0,0,0,0,51780.18,3101.4937,0.87128586,1886.3418,377.66263,710.1574,584291.06,0,0,0,0,0,0,0,0,0.77158904,392.507,11.003235,663.334,172.81552,0.0011510458,0.0,0.0,0.002240331,0.0026840009,0.002087165,41.97584,0.0,0.0,50606.52,4111.598,432.30606,0.0,21.879171,0.0,0.0,47632.664,0.0,35439160.0,0.0,33771350.0,37589572.0
9939,2788141.0,0,0,0.0,59145.258,49.728554,0.0,26.919434,55.59472,0.0,6.247663,0.0,27.267113,5872638.5,63215.65,122982.484,131612.77,3458244.5,0.0,609659.75,0.0,772894.4,2860695.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,40674.742,16557.498,2.3799117,35.783676,2.1350434,0.0,0.0,0,0,0,0,0,0,0,0,0.66892624,0.0,0.56199485,100.67396,429.2276,0.0025719758,0.00010542199,0.0,0.0018053501,0.0036446776,0.0040865676,23.638329,0.0,0.0,54609.914,6884.2666,177.33505,0.0,25.660856,0.0,88369.02,123422.19,0.0,2440377.2,0.0,4333535.5,3897899.8
1392,46271864.0,0,0,0.0,67666.375,164.06117,0.0,72.04811,79.24248,1012.6178,0.044821683,292.12766,406.95535,0.0,29812.146,4153069.5,12827874.0,44626292.0,0.0,44076210.0,5988117.0,13565035.0,44551108.0,0.0,5598640.5,0.0,3012226.0,10173733.0,385434.56,0,0,0,0,274,0,23914.305,0.0,0.0,1041.1306,193.254,349.70416,0.0,0,0,0,0,0,0,0,0,0.47688812,218.08636,12.8946905,352.3098,0.0,0.0,0.0,0.0008556766,0.004216827,0.0015550201,0.0034560238,12.765152,0.0,0.0,104900.73,3303.6326,189.4736,12.096016,22.509043,0.0,0.0,32537.111,16809.984,28137644.0,20970222.0,40330476.0,12326013.0
1023,39789770.0,0,0,862.72784,41432.4,274.86703,0.0,52.931843,113.423805,1855.7142,1.7643483,710.76776,795.23987,0.0,20012.906,4178803.0,9624221.0,42338860.0,318326.16,38324628.0,8007337.0,17047190.0,43102396.0,543425.6,29773346.0,2546877.2,13429402.0,35447500.0,0.0,0,0,0,0,0,57,28785.299,0.0,1.8370024,1784.178,497.35202,743.6109,311121.28,1,0,0,0,0,0,0,0,0.88008237,514.186,25.405212,766.65076,373.0685,0.0007147057,0.0010506397,0.0,0.0042471495,0.002456993,0.0013120834,50.034344,0.0,0.0,61356.574,2482.7654,263.41644,0.0,21.720186,0.0,5537.283,62988.094,0.0,41375776.0,0.0,38262744.0,41031196.0
1626,4139373.2,0,3,0.0,38130.754,128.88348,0.0,56.06158,98.63407,0.0,3.689409,0.0,0.0,12946311.0,0.0,917670.8,4360494.5,3553868.2,0.0,1663313.5,1792292.1,3746067.2,3962567.8,0.0,258286.11,0.0,931809.25,1561790.6,254948.9,0,0,0,0,0,0,16742.773,0.0,0.7304505,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.35924727,9.745258,13.015809,0.0,321.374,0.0023686273,0.0010731594,0.0010455927,0.0,0.0012559204,0.0007777684,29.914448,0.0,0.0,8141.338,4233.914,313.5447,0.0,23.517387,0.0,0.0,156545.52,13009.407,3215209.5,0.0,6851552.5,4193762.0
14044,2191821.2,0,0,0.0,65107.086,9.885352,0.0,16.689837,38.274616,0.0,6.974887,0.0,40.81745,5195762.5,66510.2,174140.25,0.0,3270484.5,0.0,626390.94,0.0,541754.2,3130209.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42832.836,15144.409,2.2061758,0.0,7.6738067,0.0,0.0,0,0,0,0,0,0,0,0,0.6668623,0.0,0.0,99.1792,382.9566,0.0020667554,0.0,0.0,0.0015210183,0.003811138,0.0035613899,20.3651,0.0,0.0,54835.234,5940.2124,98.71036,0.0,26.438028,0.0,75598.87,153130.7,0.0,2454338.2,0.0,4685068.0,4038872.5
1632,0.0,0,0,0.0,30165.613,61.812363,0.0,50.974968,89.119,0.0,0.32658112,0.0,0.0,12784284.0,513955.16,394804.97,1434628.9,0.0,0.0,0.0,1223671.6,32738.309,0.0,0.0,0.0,0.0,750319.5,1120845.2,0.0,0,0,0,0,0,0,514410.66,9352.095,0.36365977,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.43607023,0.0,14.528186,0.0,350.4664,0.002575849,0.0,0.0,0.0,0.00026343513,0.0004070664,32.77894,0.0,0.0,17796.85,4962.6655,393.09772,0.0,31.14925,0.0,15639.35,146153.8,0.0,0.0,0.0,0.0,0.0
3584,0.0,0,19,0.0,78143.53,144.07397,0.0,67.46292,101.95297,1538.4393,4.0003614,512.1322,731.72986,2792987.5,24195.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432421.0,0.0,0.0,357046.94,0.0,0.0,0,0,0,0,0,0,24674.615,0.0,0.29983798,1850.7449,498.79553,798.70636,776740.7,0,0,0,0,0,0,0,0,0.92985845,579.7479,0.0,705.3711,347.2602,0.0021713453,0.0,0.0,0.0002324846,0.0004553702,0.0034880436,20.602516,0.0,0.0,67460.49,6936.751,267.92767,4.982444,22.500118,0.0,26929.012,156151.14,0.0,0.0,0.0,0.0,0.0
15896,3608822.8,0,0,0.0,63683.51,0.0,0.0,17.653877,13.954958,0.0,5.133485,0.0,82.087654,8373620.5,50051.484,225884.14,409668.16,5859832.0,0.0,2658934.5,0.0,1013890.06,5530192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,29079.816,13764.233,2.1949763,0.0,17.362782,0.0,0.0,0,0,0,0,0,0,0,0,0.63299775,0.10468774,0.0,104.86526,353.37347,0.00094727514,0.0,0.0,0.0036978237,0.0035401173,0.003975338,17.440342,0.0,0.0,62958.07,5575.009,40.462227,0.0,27.13969,70813.39,36766.29,171231.42,115907.33,4085713.0,0.0,7160712.5,5312650.5
10861,2660014.5,0,0,0.0,58252.363,44.33006,0.0,27.47447,51.82827,0.0,6.2873683,0.0,50.564053,5884274.5,66220.664,34734.07,26458.443,3584614.8,0.0,938235.25,0.0,770530.0,2970296.2,0.0,0.0,11330.294,0.0,0.0,0.0,0,0,0,0,0,0,41394.39,17607.643,2.382352,6.27778,2.4845793,0.0,0.0,0,0,0,0,0,0,0,0,0.6490685,0.0,1.5852461,107.67759,479.98328,0.0024239083,0.00029500003,0.0,0.0021345527,0.004015536,0.0042011095,23.540054,0.0,0.0,57693.28,7076.321,200.38354,0.0,26.12737,0.0,93664.18,136469.03,0.0,2402898.5,0.0,4362429.5,4328884.5
16087,2104485.5,0,0,0.0,62898.594,0.0,0.0,16.51341,25.343395,0.0,6.44345,0.0,88.676025,6038074.5,66952.805,44402.79,0.0,3577251.8,0.0,1205089.1,0.0,628350.5,3730582.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,40724.168,16680.906,2.301625,0.0,14.92466,2.762366,0.0,0,0,0,0,0,0,0,0,0.64026666,0.0,0.0,116.35909,412.21896,0.0015165444,0.0,0.0,0.002519304,0.004025319,0.0038053158,19.519104,0.0,0.0,57448.906,5951.9487,87.23341,0.0,27.169693,15850.497,70096.91,157285.84,36920.746,2689734.8,0.0,5229560.0,4878701.5
15896,2413846.0,0,0,0.0,64252.23,0.0,0.0,19.20829,15.860851,0.0,5.1863217,0.0,107.285934,7237773.5,52691.723,81416.26,0.0,4224474.0,0.0,1524335.1,0.0,780310.06,4419654.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,28050.254,14168.999,2.3453429,0.0,26.646862,7.878039,0.0,0,0,0,0,0,0,0,0,0.6647027,7.9638,0.0,129.04927,360.5918,0.0012670711,0.0,0.0,0.003502801,0.0036594914,0.00423197,18.373022,0.0,0.0,61086.414,5659.424,25.500534,0.0,26.991508,60312.5,41416.33,169040.55,101497.03,3336267.2,0.0,5964250.5,5187012.5
4542,0.0,0,21,0.0,81476.96,162.14131,0.0,72.674194,104.20795,1420.8496,5.0618005,464.94534,727.3501,1492541.6,25934.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378756.66,0.0,0.0,197354.64,0.0,0.0,0,0,0,0,0,0,23166.045,0.0,0.50137556,1764.2344,497.3629,793.7646,821188.4,0,0,0,0,0,0,0,0,0.9482627,579.98755,0.0,667.73535,372.4208,0.0020730481,0.0,0.0,0.0,0.00026233215,0.004088273,22.19159,0.0,0.0,71706.375,7302.607,274.62747,7.2739496,22.690216,0.0,52206.855,114761.086,0.0,0.0,0.0,0.0,2266964.5
8119,3255450.2,0,0,0.0,55859.52,64.72274,0.0,32.59415,61.82922,0.0,5.795396,6.9874444,39.1571,6069518.5,61391.8,73946.625,265989.1,3747169.8,0.0,935379.75,0.0,949315.06,2936113.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,37970.01,16970.553,2.4611459,89.87797,4.3372483,0.0,0.0,0,0,0,1,0,0,0,0,0.67873573,0.0,6.0459747,109.50693,456.6828,0.0026824048,0.0006904297,0.0,0.0020953184,0.0036198287,0.004514497,25.421736,0.0,0.0,55676.86,7245.0195,215.6718,0.0,25.351826,0.0,94319.73,109198.18,0.0,2558536.5,0.0,4348013.5,4182750.8
1668,0.0,0,0,0.0,35165.617,70.30212,0.0,54.20484,88.01904,0.0,2.065243,0.0,0.0,12300606.0,93405.38,336320.38,2076892.2,0.0,0.0,0.0,936058.75,965273.6,0.0,50566.223,0.0,0.0,678517.94,1045759.2,162134.1,0,0,0,0,0,0,105577.1,5050.6836,1.7633739,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.41885555,0.0,12.749802,0.0,347.48038,0.0027879446,0.0,0.00046813578,0.0,0.00084765954,0.0010789278,35.272514,0.0,0.0,15856.955,4567.725,336.97363,0.0,24.83707,0.0,0.0,156925.9,0.0,0.0,0.0,411888.22,0.0
4271,0.0,0,15,0.0,75383.664,144.89207,0.0,65.57966,98.46631,1325.858,4.6663733,433.09045,649.7173,2412309.5,25842.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327034.5,0.0,0.0,294242.5,0.0,0.0,0,0,0,0,0,0,23586.078,0.0,0.5728284,1639.4431,436.95773,696.63855,530239.2,0,0,0,0,0,0,0,0,0.8848362,514.2086,0.0,618.09235,349.0803,0.0021979122,0.0,0.0,0.0002917213,0.0005152665,0.0039121797,19.490582,0.0,0.0,67037.62,7080.9297,252.83784,4.869572,22.6524,0.0,40649.562,120820.336,0.0,0.0,0.0,0.0,685517.2
1522,863600.1,0,0,0.0,35746.035,99.917786,0.0,56.11942,93.08858,0.0,2.9221072,0.0,0.0,13276782.0,0.0,695080.25,3423959.8,216145.9,0.0,0.0,1383900.8,2487473.5,455517.03,0.0,79230.65,0.0,872283.9,1523130.9,241339.89,0,0,0,0,0,0,18230.275,560.6715,1.4055294,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.38656145,2.9062023,11.698552,0.0,316.18765,0.0028185563,0.0008385311,0.0011490914,0.0,0.0012251368,0.00072263414,32.381397,0.0,0.0,8323.305,4229.474,340.83963,0.0,23.217085,0.0,0.0,166346.42,2898.096,0.0,0.0,2978544.0,609092.25
10635,14718345.0,0,0,0.0,64069.49,0.0,0.0,26.287365,24.719513,90.923454,4.267386,11.503662,130.67279,5628555.0,44794.63,1135331.6,3633027.8,13988559.0,0.0,14403200.0,545554.2,3445706.2,14096388.0,0.0,0.0,0.0,185644.73,1005240.44,0.0,0,0,0,0,191,0,27729.719,7844.624,0.9847107,185.56612,14.900028,30.021627,0.0,0,0,0,0,0,0,0,0,0.6270476,23.680702,0.0,105.822205,108.003654,0.0013311432,0.0,0.00043125378,0.004067148,0.0023725594,0.0034928105,17.204382,0.0,0.0,81398.35,5841.753,143.33424,5.6592402,25.700172,0.0,6036.973,135245.06,104592.82,5158441.5,10882329.0,14014664.0,0.0
1237,36523588.0,0,0,0.0,63067.57,281.93854,0.0,74.87305,94.13807,1652.045,1.4810108,560.901,745.9423,0.0,26612.582,2932645.8,9180517.0,35097764.0,0.0,36272692.0,5102563.5,12679216.0,38364216.0,49835.934,7629320.0,0.0,5206192.5,14469642.0,0.0,0,0,0,0,211,0,18933.979,0.0,0.0,1441.293,379.78915,682.251,642734.25,0,0,0,0,0,0,0,0,0.69210726,424.81,0.0,642.4895,210.92006,0.0,0.001089742,0.00044751863,0.0068407794,0.0019039039,0.00254797,19.017197,0.0,0.0,117757.85,3517.9185,240.59064,0.2999369,22.422316,0.0,0.0,0.0,0.0,22508660.0,17015968.0,29947440.0,11586117.0
1722,10791242.0,0,6,0.0,39888.438,157.861,0.0,56.72155,105.876366,0.0,4.373991,19.91263,0.0,12353056.0,0.0,1225856.0,5787802.0,10265642.0,0.0,9020954.0,2533315.5,5584253.5,10495735.0,0.0,106300.664,0.0,854763.94,1326346.4,299365.2,0,0,0,0,0,0,17176.002,102.002174,0.0,0.0,9.702334,0.0,0.0,0,0,0,0,0,0,0,0,0.33433717,29.12374,15.783817,19.414223,369.24606,0.0016765279,0.0011179949,0.0008337859,0.0,0.001083755,0.0005870418,27.126406,0.0,0.0,9199.276,4319.3755,257.68423,0.0,24.17405,0.0,0.0,150051.27,29024.307,9900107.0,0.0,13987661.0,11028714.0
9762,2771382.0,0,0,0.0,60847.594,49.009113,0.0,25.2938,56.130028,0.0,6.348086,0.0,8.962684,5720145.5,61462.027,190823.44,151106.08,3347330.5,0.0,351508.53,0.0,739789.6,2794179.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,40641.66,15587.773,2.3575003,36.41933,2.4791605,0.0,0.0,0,0,0,0,0,0,0,0,0.6830388,0.0,0.0,93.90254,387.69016,0.0026261846,0.0,0.0,0.0015688908,0.003405954,0.003949168,23.322575,0.0,0.0,52705.258,6553.302,146.70134,0.0,25.364895,0.0,82694.6,120694.46,0.0,2428100.8,0.0,4313553.0,3565796.5
1607,2861655.2,0,3,0.0,37289.87,120.396935,0.0,55.58627,97.06905,0.0,3.484068,0.0,0.0,13171166.0,0.0,842330.94,4053864.0,2265269.0,0.0,216626.81,1652424.9,3312924.2,2580084.5,0.0,262868.47,0.0,943663.2,1566441.6,253778.08,0,0,0,0,0,0,16664.678,0.0,0.87642086,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.36824694,7.82245,12.36788,0.0,309.40945,0.0024883118,0.0010223987,0.0011377325,0.0,0.0012823577,0.0006525819,30.589485,0.0,0.0,7919.9653,4198.606,334.5181,0.0,23.538755,0.0,0.0,162079.9,10605.182,1886294.5,0.0,5383951.0,2745049.0
574,38728060.0,0,0,31342.605,114565.59,0.0,0.0,42.829697,23.095041,0.0,0.0,0.0,0.0,15549088.0,153778.4,6766078.0,5230418.0,16146560.0,2958599.2,33789904.0,10027850.0,3897120.8,18143348.0,5486330.0,27193214.0,11623800.0,9877434.0,19388826.0,4132369.5,0,0,0,0,0,0,0.0,62632.523,12.865974,0.0,37.75522,0.0,0.0,0,0,0,1,0,0,0,0,0.44539297,90.74803,0.48517582,0.0,761.9035,0.0,0.0,0.0010265183,0.0035859884,0.0075692344,0.0,0.0,0.0,0.0,57160.664,19484.725,0.0,0.0,30.32979,1672109.4,1829847.5,2862611.8,467501.16,11226118.0,1127451.9,13374967.0,12343802.0
8276,3017011.8,0,0,0.0,60278.7,59.619205,0.0,26.562983,62.101917,0.0,6.129995,0.0,0.0,5868690.0,58091.703,263167.66,308431.34,3290143.8,0.0,103465.07,0.0,791740.75,2698051.8,0.0,0.0,0.0,17507.615,0.0,0.0,0,0,0,0,0,0,39195.71,14837.585,2.378511,84.08229,1.7546802,0.0,0.0,0,0,0,0,0,0,0,0,0.70078194,0.0,0.0,89.24183,351.56104,0.0028184757,0.0,0.0,0.0013044504,0.0030490968,0.0039130426,23.942978,0.0,0.0,49960.598,6537.703,144.49417,0.0,24.823029,0.0,80054.21,103363.58,0.0,2505658.0,0.0,4273628.5,3227840.0
1660,0.0,0,0,0.0,34634.047,70.544945,0.0,54.104477,88.29328,0.0,1.9888388,0.0,0.0,12278584.0,120230.39,326696.06,2014133.1,0.0,0.0,0.0,933553.75,875183.75,0.0,40189.99,0.0,0.0,684068.8,1060414.4,150031.31,0,0,0,0,0,0,131972.22,5186.799,1.6498919,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.42127925,0.0,12.836878,0.0,346.7989,0.002775869,0.0,0.00040170478,0.0,0.0008053972,0.001031842,35.017296,0.0,0.0,15857.225,4590.381,341.80875,0.0,25.29237,0.0,0.0,155937.83,0.0,0.0,0.0,296076.8,0.0
1750,13226066.0,0,6,0.0,39480.523,169.98578,0.0,57.83402,108.848595,0.0,4.6182847,34.24998,0.0,12223177.0,0.0,1328807.4,6257869.0,12647162.0,0.0,11619842.0,2759916.2,6176540.5,12795255.0,0.0,0.0,0.0,813714.5,1186438.0,319564.12,0,0,0,0,0,0,16983.541,265.24673,0.0,0.0,15.064779,0.0,0.0,0,0,0,0,0,0,0,0,0.32956505,35.463345,17.234846,35.21873,378.39975,0.001438701,0.0011351848,0.00087687117,0.0,0.0010085165,0.00046999622,26.746595,0.0,0.0,9153.761,4341.111,250.99934,0.0,24.432768,0.0,0.0,153610.69,29686.674,12282620.0,0.0,16486986.0,13485356.0
2106,40022824.0,0,4,0.0,39409.336,254.88509,0.0,70.22289,138.96895,411.91156,5.6948113,271.35733,97.00386,12872331.0,0.0,2536241.8,11520024.0,39498656.0,0.0,40051084.0,5337526.0,13044671.0,39224816.0,87677.43,0.0,0.0,359119.56,0.0,445263.34,0,0,0,0,0,0,19506.717,1409.3392,0.0,593.82715,101.59366,138.41476,0.0,0,0,0,0,0,0,0,0,0.27514338,143.55759,29.158796,299.2564,485.675,0.0,0.0015820747,0.0017798422,0.0,0.00044750326,0.00010873517,22.241661,0.0,0.0,17355.95,4530.82,122.9408,0.0,26.710018,0.0,0.0,148714.12,0.0,38960880.0,225744.22,43592396.0,40788850.0
11217,2543696.2,0,0,0.0,62359.793,37.00693,0.0,22.242384,50.691284,0.0,6.596831,0.0,13.974097,5601231.5,63264.95,192923.83,62245.59,3269274.0,0.0,352338.22,0.0,656988.75,2864386.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,41744.5,15486.445,2.3052795,0.0,3.0817964,0.0,0.0,0,0,0,0,0,0,0,0,0.6750787,0.0,0.0,93.15592,382.15826,0.002465789,0.0,0.0,0.0014940882,0.0035026371,0.0037779713,22.250101,0.0,0.0,53228.89,6375.9995,128.47455,0.0,25.724028,0.0,80785.82,130056.68,0.0,2422704.2,0.0,4415382.5,3656108.0
1775,1634838.9,0,20,0.0,62074.445,152.98648,0.0,58.147766,109.45454,1328.6177,2.8215442,493.02258,519.66754,6403526.5,0.0,307427.7,2271957.2,0.0,0.0,5749.5386,1613950.1,1330753.9,350827.47,349693.44,0.0,0.0,1050733.1,444690.78,73822.96,0,0,0,0,0,0,16158.999,0.0,0.0,1366.5416,401.68076,601.2596,175322.19,0,0,0,0,0,0,0,0,0.70313525,474.42087,3.4441485,632.1534,222.30768,0.002149434,0.00017365336,0.00022766134,7.515974e-05,0.0010614374,0.0009831929,15.87689,0.0,0.0,31673.348,5283.318,230.4536,0.0,22.495968,0.0,0.0,222640.66,51286.54,0.0,0.0,2656607.0,1167149.2
